Time	x coordinate for point mass 1	y coordinate for point mass 1	estimated x velocity for point mass 1	x velocity uncertainty for point mass 1	estimated y velocity for point mass 1	y velocity uncertainty for point mass 1	total velocity of point mass 1	total velocity of point mass 1 uncertainty	estimated kinetic energy of point mass 1	kinetic energy uncertainty of point mass 1	estimated potential energy of point mass 1	potential energy uncertainty of point mass 1	estimated Hamiltonian (total energy) of point mass 1	Uncertainty of the estimated Hamiltonian (total energy) of point mass 1	x coordinate for point mass 2	y coordinate for point mass 2	estimated x velocity for point mass 2	x velocity uncertainty for point mass 2	estimated y velocity for point mass 2	y velocity uncertainty for point mass 2	total velocity of point mass 2	total velocity of point mass 2 uncertainty	estimated kinetic energy of point mass 2	kinetic energy uncertainty of point mass 2	estimated potential energy of point mass 2	potential energy uncertainty of point mass 2	estimated Hamiltonian (total energy) of point mass 2	Uncertainty of the estimated Hamiltonian (total energy) of point mass 2	The hamiltonian (total energy) of the entire system	Uncertainty of The hamiltonian (total energy) of the entire system
3.4658	-0.01009113216	-0.128887304	0.06229756014	0.1105101808	0.002015916	0.1060707682	0.06233016859	0.1105056301	1.94E-05	6.89E-05	0.02463415548	4.91E-05	2.47E-02	8.46E-05	-0.1087345404	-0.2081832386	0.5852459859	0.3101524792	-0.686773479	0.3580824261	0.902314067	0.3387462074	0.004070853377	0.003056554688	0.01685522429	4.91E-05	0.02092607767	0.003056948399	0.0455796584	0.003058904959
3.482966667	-0.009690347242	-0.128782476	-0.0140241411	0.1062957034	0.005753907	0.1061047161	0.01515862723	0.106268207	1.15E-06	1.61E-05	0.0246444391	4.91E-05	2.46E-02	5.16E-05	-0.09655369467	-0.2230161008	0.7986403512	0.4116230085	-0.740767662	0.3838475006	1.08929479	0.3990183669	0.005932815698	0.004346486292	0.01540012051	4.91E-05	0.02133293621	0.004346763168	0.04597852423	0.004347623648
3.499088889	-0.01055860353	-0.1286955071	-0.09975436704	0.1171233169	0.01251264	0.1062489013	0.1005360627	0.1169625806	5.05E-05	0.0001175895734	0.02465297075	4.91E-05	2.47E-02	0.0001274156032	-0.08211319536	-0.232875494	0.8900242659	0.4557462898	-0.488242284	0.2652721705	1.015147143	0.4194476073	0.005152618609	0.00425801041	0.01443291404	4.91E-05	0.01958553265	0.00425829302	0.0442890409	0.004260763829
3.515766667	-0.01301549281	-0.128365388	-0.1900708833	0.1421605634	0.030699942	0.1071622154	0.1925342232	0.1413781137	0.0001853471356	0.0002722012533	0.02468535544	4.91E-05	0.02487070257	0.0002765880892	-0.06688621914	-0.2392908436	1.026870194	0.522265155	-0.413357958	0.2315710565	1.106944984	0.4921419297	0.006126635988	0.005447740413	0.01380356824	4.91E-05	0.01993020423	0.005447961308	0.0448009068	0.00545541911
3.532411111	-0.01689429964	-0.1276721757	-0.2477308641	0.1626964953	0.040105443	0.1079300754	0.2509562264	0.1615290184	0.0003148951379	0.0004053671295	0.02475335956	4.91E-05	0.0250682547	0.0004083258294	-0.04788418888	-0.2466540926	1.227232238	0.6202971611	-0.241653756	0.1604137617	1.250797947	0.6093990069	0.00782247752	0.007622350276	0.01308123352	4.91E-05	0.02090371104	0.007622508155	0.04597196574	0.007633752353
3.549088889	-0.02127318828	-0.1270285399	-0.230524797	0.1562989114	0.03460584	0.1074569714	0.2331077995	0.1553880304	0.000271696231	0.0003622216187	0.02481650024	4.91E-05	0.02508819647	0.000365529721	-0.02597847787	-0.2473459688	1.242672613	0.6278745993	0.047103957	0.1086290339	1.243565039	0.6274375064	0.007732270033	0.007802593481	0.01301336046	4.91E-05	0.02074563049	0.007802747712	0.04583382696	0.007811613038
3.565744444	-0.02457845954	-0.1265186477	-0.128305101	0.1238252445	0.019634415	0.1065157645	0.1297987257	0.1234563021	8.42E-05	0.0001602447069	0.02486652066	4.91E-05	2.50E-02	0.0001675882601	-0.006461768438	-0.2450839607	1.151891658	0.5833654059	0.210305202	0.1490596855	1.170932394	0.5745033226	0.006855413352	0.006727045515	0.01323526346	4.91E-05	0.02009067681	0.006727224402	0.04504143601	0.006729669256
3.582433333	-0.02555002498	-0.1263740594	0.0155255151	0.1063474461	-0.006901443	0.1061216868	0.01699033651	0.1063102295	1.44E-06	1.81E-05	0.02488070477	4.91E-05	2.49E-02	5.23E-05	0.01241791074	-0.2403357954	1.110201925	0.5629626208	0.290762439	0.1794908119	1.1476459	0.5464903084	0.006585455556	0.006271773626	0.01370105847	4.91E-05	0.02028651403	0.0062719655	0.04516866216	0.006272567199
3.599066667	-0.02406094237	-0.1267486958	0.1644352323	0.1339991294	-0.037508667	0.1076982676	0.1686589628	0.1328207962	0.0001422292286	0.0002240141773	0.02484395294	4.91E-05	0.02498618217	0.0002293246931	0.03054496241	-0.2353918794	1.056406459	0.5366759974	0.270932808	0.1716235155	1.090595797	0.5215970837	0.005946995961	0.005688515879	0.01418605663	4.91E-05	0.02013305259	0.005688727427	0.04511923476	0.00569377062
3.615733333	-0.02006885057	-0.1276243483	0.3165671361	0.1900096294	-0.057257103	0.1098319185	0.3217034776	0.1879949981	0.0005174656375	0.0006047864472	0.02475805143	4.91E-05	0.02527551707	0.0006067735539	0.04763145936	-0.2313047018	0.9244146762	0.4724192593	0.255148434	0.1655150742	0.9589803006	0.4575156074	0.004598216085	0.004387484553	0.01458700875	4.91E-05	0.01918522484	0.004387758822	0.04446074191	0.004430058222
3.632388889	-0.0135087045	-0.1286572659	0.3907250362	0.2216118048	-0.052454751	0.1092354486	0.3942303322	0.2201217176	0.0007770877743	0.0008677865793	0.02465672222	4.91E-05	0.02543380999	0.0008691726327	0.06135878495	-0.2268869316	0.825798057	0.4247051338	0.222682896	0.153453384	0.8552953309	0.4119997231	0.003657650516	0.0035238144	0.01502039201	4.91E-05	0.01867804253	0.00352415588	0.04411185252	0.003630420074
3.649055556	-0.007044682695	-0.12937284	0.4663291167	0.2553069827	-0.026314755	0.1068725148	0.4670709918	0.2549725696	0.001090776557	0.001190902911	0.0245865244	4.91E-05	0.02567730095	0.00119191329	0.07515806126	-0.2238819386	0.7631263863	0.3945606114	0.162494754	0.1334107672	0.7802348535	0.3869078763	0.003043832133	0.003018790106	0.01531518182	4.91E-05	0.01835901396	0.003019188703	0.04403631491	0.003246686292
3.665711111	0.002035599389	-0.1295344244	0.5570521151	0.2969972926	0.003795885	0.1060828611	0.5570650479	0.2969912772	0.001551607338	0.001654434603	0.02457067297	4.91E-05	0.0261222803	0.001655162064	0.08679633116	-0.2214704398	0.6350985549	0.3335902526	0.110477205	0.1194861565	0.6446358563	0.3292921541	0.002077776936	0.0021227353	0.01555174986	4.91E-05	0.01762952679	0.002123302103	0.0437518071	0.002693099958
3.682444444	0.01152372114	-0.1292463105	0.5672383731	0.3017409672	0.044755389	0.1083824854	0.569001245	0.3009268929	0.001618812084	0.001712277769	0.02459893694	4.91E-05	0.02621774902	0.001712980669	0.09632801309	-0.2201993651	0.248147643	0.1628539376	-0.010414917	0.1061927545	0.2483661072	0.1627716145	0.0003084286161	0.0004042695228	0.01567644228	4.91E-05	0.0159848709	0.0004072350527	0.04220261992	0.001762088835
3.699033333	0.02094354516	-0.1280425781	0.5990516115	0.3166218851	0.092329845	0.1156035664	0.6061250973	0.3134219965	0.001836938168	0.001899729383	0.02471702309	4.91E-05	0.02655396126	0.001900362962	0.09506791926	-0.2218176037	0.3658018503	0.2107976795	0.011659839	0.1062248399	0.3659876303	0.2107178529	0.0006697347276	0.0007712012771	0.01551769308	4.91E-05	0.0161874278	0.0007727599667	0.04274138906	0.002052644954
3.715711111	0.03149210819	-0.126168649	0.6381268497	0.3350204265	0.160480224	0.1328046339	0.6579967922	0.3265141103	0.002164798893	0.002148452375	0.02490085553	4.91E-05	0.02706565443	0.00214901264	0.1085214081	-0.2198107038	0.4168569792	0.233121408	0.056163807	0.1096918282	0.4206234828	0.231497708	0.0008846205716	0.0009737337229	0.01571456996	4.91E-05	0.01659919053	0.0009749686931	0.04366484495	0.002360854365
3.732366667	0.04221444015	-0.1226932373	0.7240127199	0.3758354861	0.255746217	0.1657437216	0.7678545084	0.3586505457	0.00294800273	0.002753914388	0.02524179342	4.91E-05	0.02818979615	0.002754351526	0.1089631519	-0.2199454768	-0.032052222	0.1072603639	-0.051469326	0.1091191335	0.06063362478	0.108602921	1.84E-05	6.58E-05	0.01570134873	4.91E-05	0.01571973091	8.21E-05	0.04390952706	0.002756448635
3.749022222	0.05562586552	-0.1176437751	0.6995430228	0.3641611549	0.293293266	0.1805091055	0.7585389777	0.3430140562	0.002876906903	0.002601895319	0.02573714566	4.91E-05	0.02861405257	0.002602358004	0.1074530007	-0.221526348	-0.026244348	0.1068682211	-0.031318059	0.1072065646	0.04086057539	0.107067115	8.35E-06	4.37E-05	0.01554626526	4.91E-05	0.01555461319	6.57E-05	0.04416866576	0.002604112445
3.765688889	0.06553254091	-0.1129167951	0.5393668026	0.2887879283	0.286576779	0.1778134938	0.6107722964	0.268325914	0.00186521399	0.001638860349	0.0262008624	4.91E-05	0.02806607639	0.0016395948	0.1080883403	-0.2209894121	-0.000211158	0.1060660693	0.047679717	0.1086913117	0.04768018457	0.1086912608	1.14E-05	5.18E-05	0.01559893867	4.91E-05	0.01561030567	7.14E-05	0.04367638206	0.001642612968
3.782422222	0.07360475894	-0.1080912158	0.3622731579	0.2092809153	0.242760357	0.1608276042	0.4360899355	0.1955538353	0.0009508721593	0.0008527905956	0.02667425173	4.91E-05	0.02762512389	0.000854201152	0.1074459621	-0.2199370241	-0.139159743	0.1266992704	0.086594358	0.1144975045	0.1639024616	0.123414808	0.0001343200845	0.0002022799084	0.01570217794	4.91E-05	0.01583649802	0.000208143438	0.04346162191	0.0008819281668
3.799011111	0.07760831284	-0.1048247832	0.2619911133	0.1681452697	0.184672833	0.1403849782	0.3205361114	0.159467399	0.0005137169935	0.0005111506002	0.02699468877	4.91E-05	0.02750840576	0.0005135004671	0.1034496822	-0.2181029335	-0.2459455491	0.1620233527	0.092900979	0.115716988	0.2629064568	0.1569893935	0.0003455990251	0.0004127352522	0.01588210222	4.91E-05	0.01622770125	0.0004156404083	0.04373610701	0.0006642693096
3.815677778	0.08233779605	-0.1019354547	0.3687597747	0.2120719672	-0.116876598	0.1209866487	0.386838352	0.2054391646	0.000748219553	0.0007947174796	0.02727813189	4.91E-05	0.02802635145	0.0007962309572	0.09924777713	-0.2168403248	-0.2589577128	0.1669758195	0.038798016	0.1078114881	0.2618480152	0.165903584	0.0003428219153	0.0004344152423	0.01600596414	4.91E-05	0.01634878605	0.0004371763639	0.0443751375	0.0009110000035
3.832344444	0.08990030533	-0.1087206698	0.2001582735	0.1455536574	-0.223627212	0.1537935768	0.3001207497	0.1501843749	0.000450362322	0.0004507344725	0.02661250229	4.91E-05	0.02706286461	0.0004533975052	0.09481775844	-0.2168096663	-0.2700457866	0.1712764548	-0.048853173	0.1088204687	0.2744291518	0.1696503583	0.0003765567969	0.0004655700397	0.01600897174	4.91E-05	0.01638552853	0.0004681474503	0.04344839315	0.0006553970973
3.849	0.0890097385	-0.1093896951	-0.1107149181	0.1195407115	-0.088506345	0.1148595136	0.1417433109	0.1177376918	0.000100455831	0.0001668853026	0.02654687091	4.91E-05	0.02664732674	0.0001739493659	0.09024625091	-0.2184687639	-0.2572632612	0.1663249601	-0.144540048	0.1281844619	0.2950867856	0.1580157261	0.0004353810552	0.0004662835275	0.01584621426	4.91E-05	0.01628159532	0.0004688570067	0.04292892206	0.0005048754787
3.865666667	0.08620980806	-0.1116708813	-0.2371047477	0.1587213057	-0.17654184	0.1377662729	0.2956106944	0.1515801913	0.0004369284133	0.0004480872566	0.02632308654	4.91E-05	0.02676001496	0.0004507658836	0.0862423164	-0.2216276679	-0.1921363338	0.1428474978	-0.278599077	0.1746408801	0.338428451	0.1650634555	0.0005726690824	0.0005586216964	0.01553632578	4.91E-05	0.01610899486	0.0005607715668	0.04286900982	0.0007228198893
3.882366667	0.08110624691	-0.1152744231	-0.3792808812	0.2166249389	-0.259294563	0.1671054134	0.4594427682	0.2021731394	0.001055438286	0.0009288698697	0.02596957909	4.91E-05	0.02702501738	0.0009301650179	0.08384170645	-0.2277553998	-0.4266717822	0.2374843848	-0.315447264	0.1895471661	0.5306183055	0.2217298145	0.00140777893	0.001176538987	0.01493519528	4.91E-05	0.01634297421	0.001177561273	0.04336799159	0.001502222196
3.898988889	0.07356711202	-0.1203140334	-0.5394701199	0.2888357849	-0.183555951	0.140021234	0.5698427831	0.2771356673	0.001623603987	0.001579237601	0.02547519332	4.91E-05	0.02709879731	0.001579999726	0.07201992366	-0.2321425767	-0.4174316994	0.2333763151	-0.305280276	0.1853725773	0.51715111	0.2178526478	0.001337226353	0.001126627388	0.01450481323	4.91E-05	0.01584203958	0.001127694904	0.04294083689	0.001942397715
3.915655556	0.06312390958	-0.1213929548	-1.447996156	0.7288609044	-0.2597427	0.167277927	1.471108133	0.7180177754	0.01082079569	0.0105628179	0.02536935113	4.91E-05	0.03619014682	0.01056293193	0.06992731647	-0.237931409	-0.3573903042	0.2071883506	-0.422833236	0.2357755832	0.5536386683	0.2243062519	0.001532578875	0.001241846148	0.01393692878	4.91E-05	0.01546950765	0.001242814689	0.05165965447	0.01063602058
3.948977778	0.02530057349	-0.1289721234	-1.707587051	0.856967526	-0.501078063	0.2711432318	1.779587807	0.8258318198	0.01583466381	0.01469640239	0.02462583469	4.91E-05	0.04046049851	0.01469648436	0.06010691352	-0.2462370179	-0.4227542655	0.2357404607	-0.316249722	0.1898784979	0.5279536492	0.2203851774	0.001393675278	0.001163531589	0.01312214854	4.91E-05	0.01451582382	0.001164565233	0.05497632233	0.01474271615
3.965644444	0.006204341207	-0.1380955569	-0.4970399616	0.2692936531	-0.289603647	0.1790255932	0.5752555917	0.2495242814	0.001654594979	0.001435402384	0.02373082587	4.91E-05	0.02538542085	0.001436240756	0.05583550762	-0.2484730664	-0.4049421327	0.2278535327	-0.054082779	0.1094321642	0.4085377312	0.2263123036	0.0008345153891	0.0009245711516	0.01290279219	4.91E-05	0.01373730758	0.0009258715823	0.03912272842	0.00171021614
3.982344444	0.008732574771	-0.1386255783	-0.5495526302	0.2935118655	0.237089526	0.1587156665	0.5985144415	0.2767375318	0.001791097684	0.001656314095	0.02367883077	4.91E-05	0.02546992845	0.001657040705	0.04660884243	-0.2480397772	-0.5892688047	0.3120358065	0.041938269	0.1081027012	0.5907592933	0.311343134	0.001744982713	0.0018392885	0.01294529786	4.91E-05	0.01469028057	0.001839942559	0.04016020902	0.002477092286
3.998955556	-0.0121140798	-0.1301925727	-0.992391681	0.505464706	0.304315017	0.1849785462	1.03800235	0.4862875516	0.005387244391	0.005047676219	0.02450610862	4.91E-05	0.02989335301	0.005047914745	0.03619321413	-0.2470751241	-0.7882457178	0.4066234752	0.081387417	0.1135462751	0.7924362582	0.404641262	0.003139776116	0.003206524079	0.01303993033	4.91E-05	0.01617970644	0.003206899313	0.04607305945	0.005980841137
4.015633333	-0.02434714793	-0.1284817444	-0.6357499908	0.3338978486	0.107979927	0.1189186422	0.6448548018	0.3297852139	0.002079188577	0.00212663579	0.02467394087	4.91E-05	0.02675312945	0.002127201792	0.02033398517	-0.2453268633	-0.8368464095	0.4300350633	0.081202086	0.1135133627	0.8407768383	0.4281651304	0.003534528459	0.003599913251	0.01321143471	4.91E-05	0.01674596317	0.003600247489	0.04349909262	0.004182294047
4.032522222	-0.03330574616	-0.1265932418	-0.522035373	0.2807779922	0.13087908	0.1244915389	0.5381916613	0.2740266245	0.001448251321	0.001474788444	0.02485920298	4.91E-05	0.0263074543	0.001475604481	0.008298333815	-0.2443683879	-0.8907210238	0.4560837546	0.062552517	0.1105458926	0.892914755	0.4550291436	0.003986483798	0.004063022367	0.01330546115	4.91E-05	0.01729194495	0.004063318516	0.04359939925	0.004323514777
4.048955556	-0.04174832703	-0.1241191084	-0.4479444729	0.247008212	0.143555127	0.1279096748	0.4703852945	0.2384412166	0.001106311626	0.00112159242	0.02510191547	4.91E-05	0.02620822709	0.00112266521	-0.009356715624	-0.2432417794	-0.9853671365	0.5020449038	0.026270121	0.1068697915	0.9857172581	0.5018746618	0.004858192564	0.004947065162	0.01341598144	4.91E-05	0.01827417401	0.004947308399	0.0444824011	0.00507356401
4.065633333	-0.04823722859	-0.1218080709	-0.2924018013	0.18015007	0.109591716	0.1192837516	0.3122645635	0.1738079244	0.0004875457881	0.0005427405569	0.02532862824	4.91E-05	0.02581617403	0.0005449540166	-0.0245472374	-0.2434927172	-0.9518912489	0.485762975	-0.03366351	0.1073827083	0.9524863157	0.4854743289	0.004536150908	0.004624076554	0.01339136444	4.91E-05	0.01792751535	0.004624336778	0.04374368938	0.004656852975
4.082344444	-0.05149505374	-0.1204660512	-0.1207887666	0.121935885	0.05598534	0.1096691998	0.1331325822	0.1198580559	8.86E-05	0.0001595701248	0.02546028038	4.91E-05	2.55E-02	0.0001669435805	-0.04108642392	-0.2443638964	-0.9909289128	0.5047524889	-0.038186961	0.1077573679	0.9916644363	0.5043951797	0.004916991771	0.005001907622	0.01330590176	4.91E-05	0.01822289353	0.005002148191	0.04377179533	0.005005414151
4.098933333	-0.05226352081	-0.1199418929	0.0243646749	0.106757784	0.002253138	0.1060719521	0.02446863326	0.1067519872	2.99E-06	2.61E-05	0.02551170031	4.91E-05	2.55E-02	5.56E-05	-0.05757820116	-0.2447656159	-1.010745642	0.5144050556	0.050743656	0.1090348115	1.012018613	0.5137870981	0.00512090836	0.005199621067	0.01326649308	4.91E-05	0.01838740144	0.005199852491	0.04390209532	0.005200612454
4.1156	-0.05068289791	-0.1203909466	0.1487317251	0.1293681868	-0.048326154	0.1087620926	0.1563858792	0.1275443143	0.0001222827161	0.0001994612974	0.02546764814	4.91E-05	0.02558993085	0.0002054077621	-0.07477794533	-0.2426724412	-1.010249807	0.514163438	0.179980581	0.1388653878	1.026156753	0.506778763	0.005264988405	0.005200344504	0.01347183352	4.91E-05	0.01873682192	0.005200575898	0.04432675278	0.005205093296
4.1323	-0.04730579664	-0.1215527647	0.2312641494	0.1565695514	-0.074200203	0.1123184233	0.2428760526	0.1529819548	0.0002949438846	0.0003715565333	0.02535367378	4.91E-05	0.02564861767	0.0003747823426	-0.09125319471	-0.2387662632	-0.9225924171	0.4715349862	0.277768989	0.1743126508	0.9635000671	0.4543027897	0.004641661897	0.00437720769	0.01385502958	4.91E-05	0.01849669148	0.004377482594	0.04414530914	0.004394044816
4.148922222	-0.04297409293	-0.1228642867	0.2640571158	0.1689448629	-0.077966844	0.1129494305	0.2753270585	0.1651562248	0.0003790249458	0.0004547197762	0.02522501347	4.91E-05	0.02560403842	0.0004573593947	-0.1055310259	-0.2334134749	-0.7734326037	0.3995065643	0.421861647	0.2353435567	0.8810024073	0.3683871592	0.003880826208	0.003245499746	0.01438013811	4.91E-05	0.01826096432	0.0032458705	0.04386500274	0.003278668489
4.1656	-0.03850389278	-0.1241516595	0.2482090032	0.1628771265	-0.068546223	0.1114238206	0.2575000854	0.1597774594	0.0003315314698	0.0004114270946	0.0250987222	4.91E-05	0.02543025367	0.0004143425795	-0.1170342815	-0.2247042083	-0.59267004	0.3136292932	0.575711691	0.305694988	0.8262576641	0.3098026581	0.003413508637	0.002559768212	0.01523451717	4.91E-05	0.0186480258	0.002560238278	0.04407827948	0.002594477595
4.182244444	-0.03470045949	-0.1251491608	0.2102633637	0.1490450469	-0.053323476	0.1093397131	0.2169195132	0.1469505965	0.000235270376	0.0003187645187	0.02500086733	4.91E-05	0.0252361377	0.0003225187016	-0.1252866939	-0.2142230852	-0.423629967	0.2361300074	0.555930714	0.2964757292	0.6989429932	0.275845586	0.002442606539	0.001928003399	0.01626271534	4.91E-05	0.01870532188	0.001928627458	0.04394145958	0.001956639044
4.198922222	-0.03149511399	-0.1259291087	0.1657537674	0.1344014104	-0.040709691	0.1079861649	0.1706797889	0.1330394368	0.0001456579517	0.0002270714301	0.02492435444	4.91E-05	0.02507001239	0.000232312092	-0.1311552804	-0.2061731845	-0.285998625	0.1775824882	0.483819099	0.2632546384	0.5620285883	0.2439738278	0.00157938067	0.001371202663	0.0170524106	4.91E-05	0.01863179127	0.001372079993	0.04370180366	0.001393336483
4.215588889	-0.02917533391	-0.1265061505	0.1261885485	0.1232846464	-0.02563398	0.1068314732	0.1287658755	0.1226745983	8.29E-05	0.0001579630206	0.02486774664	4.91E-05	2.50E-02	0.000165407904	-0.1348199814	-0.1980957819	-0.144430119	0.1281537285	0.359891739	0.2082594293	0.3877913396	0.1990825169	0.0007519106154	0.00077202476	0.0178448038	4.91E-05	0.01859671441	0.0007735819256	0.0435473643	0.0007941050909
4.232244444	-0.02728882904	-0.1267835747	0.0966436158	0.1164746947	-0.018438345	0.1064627379	0.09838679302	0.1161376873	4.84E-05	0.0001142641461	0.02484053132	4.91E-05	2.49E-02	0.000124353312	-0.1359696177	-0.1941767932	-0.037958262	0.1077373265	0.211323573	0.1494164531	0.2147055709	0.148291207	0.0002304924108	0.0003183894827	0.01822925659	4.91E-05	0.018459749	0.0003221468872	0.04334868013	0.0003522165036
4.2489	-0.02595388005	-0.127120762	0.0712162782	0.1118383492	-0.013401333	0.1062757755	0.07246622666	0.1116526867	2.63E-05	8.09E-05	0.02480745325	4.91E-05	2.48E-02	9.46E-05	-0.1360852568	-0.1910516628	0.026840592	0.1069049409	0.06141108	0.1103870583	0.06702043066	0.1098360043	2.25E-05	7.36E-05	0.01853583188	4.91E-05	0.01855829057	8.85E-05	0.04339200059	0.0001469477249
4.265566667	-0.0249149531	-0.1272302858	0.051708159	0.1091471331	-0.006063243	0.1061089881	0.05206243005	0.1091064921	1.36E-05	5.68E-05	0.02479670896	4.91E-05	2.48E-02	7.51E-05	-0.1350749313	-0.1921297572	0.090772917	0.1152973726	-0.103637871	0.1179566167	0.1377698471	0.1168096367	9.49E-05	0.0001609284579	0.01843007082	4.91E-05	0.01852497347	0.0001682400933	0.04333523492	0.0001968575881
4.282233333	-0.02423027475	-0.1273228701	0.0248006403	0.1067826777	-0.001231542	0.1060677903	0.02483119923	0.1067809251	3.08E-06	2.65E-05	0.02478762644	4.91E-05	2.48E-02	5.58E-05	-0.1330594929	-0.1945062585	0.135479706	0.1257062115	-0.201527871	0.1460215949	0.242833757	0.1400144414	0.0002948411676	0.0003400023288	0.01819693604	4.91E-05	0.01849177721	0.0003435234209	0.04328248659	0.0003548702878
4.298877778	-0.02408826509	-0.1272713372	-0.0066637752	0.1061179195	0.001615239	0.1060690673	0.006856740986	0.1061152091	2.35E-07	7.28E-06	0.02479268182	4.91E-05	2.48E-02	4.96E-05	-0.1305589411	-0.1988473529	0.257352636	0.1663592467	-0.377168289	0.2157082213	0.4566029977	0.2013465554	0.001042431487	0.0009193544093	0.01777107468	4.91E-05	0.01881350617	0.0009206624325	0.04360642306	0.0009246046895
4.315555556	-0.02445240059	-0.1272690288	-0.0490331985	0.1088405473	0.001945653	0.1060704428	0.04907178538	0.1088362479	1.20E-05	5.34E-05	0.02479290827	4.91E-05	2.48E-02	7.25E-05	-0.1244810717	-0.2070785348	0.365466393	0.2106533266	-0.491755791	0.2668768616	0.6126903316	0.2483353264	0.001876947212	0.001521526537	0.01696359574	4.91E-05	0.01884054295	0.001522317242	0.04364549142	0.001525622421
4.332222222	-0.02572270504	-0.1272064821	-0.1028461191	0.1177846285	0.015364761	0.1063416558	0.1039874997	0.1175467029	5.41E-05	0.0001222338773	0.02479904411	4.91E-05	2.49E-02	0.0001317139607	-0.118376728	-0.2152392126	0.45793122	0.2515088216	-0.577288461	0.3064315599	0.7368602103	0.2864703233	0.002714814847	0.002110885831	0.01616303324	4.91E-05	0.01887784809	0.002111455841	0.0437309592	0.002116697542
4.348888889	-0.02788060456	-0.1267568701	-0.1590086451	0.1323649158	0.032071071	0.1072617612	0.1622106742	0.1314736788	0.0001315615141	0.0002132643409	0.02484315104	4.91E-05	0.02497471256	0.0002188358766	-0.1092166977	-0.2263214835	0.6610494156	0.3458675437	-0.65964909	0.3452038487	0.9338753942	0.3455365593	0.004360616259	0.003226880912	0.01507586247	4.91E-05	0.01943647873	0.00322725382	0.04441119128	0.003235408876
4.365566667	-0.03102299321	-0.1261374464	-0.2168137716	0.1513546316	0.040906518	0.1080046101	0.2206389693	0.1500725098	0.0002434077739	0.000331118439	0.02490391651	4.91E-05	0.02514732428	0.0003347340795	-0.09634174748	-0.2372275156	0.8874424848	0.4544959657	-0.588261399	0.3115640378	1.06470918	0.4161029133	0.005668028187	0.004430285924	0.01400598072	4.91E-05	0.01967400891	0.004430557545	0.04482133319	0.004443726065
4.382211111	-0.03510773028	-0.1253933195	-0.2403923607	0.1599430397	0.051904407	0.1091702318	0.245932012	0.1580289789	0.0003024127727	0.0003886438477	0.02497691536	4.91E-05	0.02527932813	0.0003917289116	-0.07963528154	-0.2459301968	1.028565163	0.5230916866	-0.402540963	0.2267958916	1.104529547	0.494078632	0.006099927603	0.005457244486	0.01315224769	4.91E-05	0.0192521753	0.00545746499	0.04453150343	0.005471945714
4.398866667	-0.0390360719	-0.1244072995	-0.2016375123	0.1460591279	0.051707166	0.1091470164	0.2081617577	0.1440556259	0.0002166565869	0.0002998687233	0.02507364392	4.91E-05	0.02529030051	0.000303856467	-0.06205624206	-0.2506455477	1.0331776	0.525341171	-0.058709385	0.1100218986	1.034844309	0.5245322015	0.005354513721	0.005428091644	0.01268967177	4.91E-05	0.01804418549	0.005428313323	0.043334486	0.005437253753
4.415522222	-0.04182898069	-0.1236697473	-0.1135249374	0.1201925687	0.025100004	0.1068000236	0.1162665971	0.1196017237	6.76E-05	0.0001390568543	0.02514599779	4.91E-05	2.52E-02	0.0001474594877	-0.04519602822	-0.2478871763	1.132945796	0.5740901896	0.093630183	0.1158626542	1.136808157	0.5722192658	0.006461663934	0.0065050353	0.012960268	4.91E-05	0.01942193194	0.006505220288	0.04463551934	0.006507261294
4.4322	-0.04282023648	-0.1235706327	0.0079632084	0.1061401272	-0.01579089	0.1063571358	0.01768516031	0.1063131734	1.56E-06	1.88E-05	0.02515572093	4.91E-05	2.52E-02	5.25E-05	-0.02429138221	-0.2475245416	1.145202089	0.5800898433	0.120398091	0.1218400249	1.15151358	0.577050982	0.006629917622	0.006644820428	0.01299584247	4.91E-05	0.01962576009	0.006645001526	0.04478304485	0.006645571498
4.448877778	-0.04156354041	-0.1241961103	0.1429521972	0.1277420986	-0.056516187	0.1097367052	0.1537186068	0.1254593711	0.0001181470504	0.0001928543974	0.02509436158	4.91E-05	0.02521250863	0.0001989982669	-0.007022625262	-0.2438739066	1.014979874	0.5164685745	0.170332617	0.1358138055	1.029173136	0.5098417268	0.005295986721	0.005247154096	0.01335396976	4.91E-05	0.01864995648	0.005247383425	0.04386246511	0.005251613778
4.465522222	-0.03805516324	-0.1254545056	0.3042479889	0.1849511997	-0.089024883	0.1149588548	0.3170051554	0.1804201666	0.0005024613427	0.0005719412301	0.024970913	4.91E-05	0.02547337434	0.0005740420671	0.009541280244	-0.2418467877	0.9498395719	0.484765945	0.145205574	0.1283708678	0.9608745345	0.4795912546	0.004616399355	0.004608270241	0.01355283013	4.91E-05	0.01816922948	0.004608531359	0.04364260382	0.004644663572
4.482188889	-0.03142194078	-0.1271636064	0.4342792995	0.2408800217	-0.102352551	0.1176779546	0.4461777165	0.2360053546	0.0009953727734	0.001053003303	0.02480325021	4.91E-05	0.02579862299	0.001054145872	0.0246386938	-0.2390337208	0.8825932826	0.4521480949	0.132038442	0.1247947875	0.8924152916	0.447552749	0.003982025263	0.003994029175	0.01382879199	4.91E-05	0.01781081725	0.003994330446	0.04360944024	0.004131671978
